Avg Returns,Success Rate,env-final-hand_object_aligned,env-final-obj_goal_distance,env-final-object_above_goal,env-final-object_grasped,env-final-picked_up,env-final-task_achieved,env-hand_object_aligned,env-obj_goal_distance,env-object_above_goal,env-object_grasped,env-picked_up,env-task_achieved,test-BC Loss,test-epoch_duration,train-BC Loss,train-epoch_duration
-65.0,0.0,0.0,0.16401488708004439,0.0,0.0,0.0,0.0,0.11692307692307692,0.1640250046087834,0.0,0.11692307692307692,0.0,0.0,0.06331088989973069,1.1688282489776611,0.05739514496177435,43.46262717247009
-65.0,0.0,0.0,0.18677672799411965,0.0,0.0,0.0,0.0,0.11076923076923077,0.18346020690499104,0.0,0.11076923076923077,0.046153846153846156,0.0,0.05254834964871406,1.1688439846038818,0.05757713871076703,43.48429894447327
-65.0,0.0,0.4,0.19490382138367063,0.2,0.4,0.6,0.0,0.3723076923076923,0.20218014895125136,0.046153846153846156,0.3723076923076923,0.20615384615384616,0.0,0.08639913946390151,1.1710152626037598,0.05588438104838133,43.49234104156494
-65.0,0.0,0.2,0.14929416236511453,0.2,0.2,0.4,0.0,0.27384615384615385,0.16427341417554941,0.009230769230769232,0.27384615384615385,0.24307692307692308,0.0,0.06555649526417255,1.169713020324707,0.0514659720659256,43.51997399330139
-65.0,0.0,0.0,0.20452968344305544,0.2,0.0,0.2,0.0,0.1076923076923077,0.19999817556726893,0.006153846153846154,0.1076923076923077,0.18153846153846154,0.0,0.0560660969465971,1.231781005859375,0.05282469969242811,43.86639595031738
-65.0,0.0,0.4,0.17563352513682315,0.0,0.4,0.4,0.0,0.4246153846153846,0.180293660095745,0.0,0.4246153846153846,0.13538461538461538,0.0,0.07616632618010044,1.1926751136779785,0.051860019639134405,43.97161793708801
-65.0,0.0,0.2,0.1758987918029699,0.0,0.2,0.2,0.0,0.3569230769230769,0.17493019842801358,0.0,0.3569230769230769,0.12,0.0,0.0637495718896389,1.1830689907073975,0.052299006264656785,43.8094048500061
-65.0,0.0,0.0,0.19904017001750055,0.0,0.0,0.0,0.0,0.14461538461538462,0.177346340582084,0.0,0.14461538461538462,0.027692307692307693,0.0,0.06619446128606796,1.185817003250122,0.052205329053103926,44.014800786972046
-65.0,0.0,0.0,0.18456023874160285,0.0,0.0,0.0,0.0,0.15076923076923077,0.18456779154332723,0.0,0.15076923076923077,0.0,0.0,0.06192697323858738,1.1813130378723145,0.05039763217791915,43.80410981178284
-63.4,0.2,0.6,0.15037559083948426,0.2,0.6,0.6,0.2,0.5692307692307692,0.18287815327253537,0.043076923076923075,0.5692307692307692,0.4153846153846154,0.024615384615384615,0.06671941466629505,1.175307035446167,0.04929644078016281,43.72146487236023
-65.0,0.0,0.0,0.18524606715641725,0.0,0.0,0.0,0.0,0.07076923076923076,0.18529902513836052,0.0,0.07076923076923076,0.033846153846153845,0.0,0.05936557687819004,1.1731951236724854,0.052597415298223496,43.63500428199768
-54.4,0.8,0.6,0.10744776134597192,0.6,0.6,1.0,0.8,0.7107692307692308,0.15865956503048048,0.20307692307692307,0.7107692307692308,0.5661538461538461,0.16307692307692306,0.07378384992480277,1.1792082786560059,0.04789818659424782,43.6362829208374
-65.0,0.0,0.2,0.14243776544864856,0.2,0.2,0.2,0.0,0.3384615384615385,0.1511706833953889,0.04923076923076923,0.3384615384615385,0.10153846153846154,0.0,0.08230994343757629,1.175771951675415,0.04567455494776368,43.73978781700134
-65.0,0.0,0.6,0.17879605511432464,0.0,0.6,0.0,0.0,0.5815384615384616,0.18647045688445185,0.0,0.5815384615384616,0.1753846153846154,0.0,0.06433120258152485,1.1776511669158936,0.04447550443932414,43.627277851104736
-65.0,0.0,0.2,0.2477946489297295,0.0,0.2,0.4,0.0,0.3353846153846154,0.2153073667696159,0.0,0.3353846153846154,0.18153846153846154,0.0,0.06496447622776032,1.170868158340454,0.04321388440206647,43.585134983062744
