Avg Returns,Success Rate,env-final-hand_object_aligned,env-final-obj_goal_distance,env-final-object_above_goal,env-final-object_grasped,env-final-picked_up,env-final-task_achieved,env-hand_object_aligned,env-obj_goal_distance,env-object_above_goal,env-object_grasped,env-picked_up,env-task_achieved,test-BC Loss,test-epoch_duration,train-epoch_duration
-65.0,0.0,0.0,0.18281697214467085,0.0,0.0,0.2,0.0,0.0,0.18281537119710997,0.0,0.0,0.2,0.0,0.2369668268344619,1.1709802150726318,43.67702507972717
-65.0,0.0,0.0,0.17657505128600665,0.0,0.0,0.2,0.0,0.0,0.17658774774705574,0.0,0.0,0.2,0.0,0.23536769923838702,1.1858530044555664,44.41572093963623
-65.0,0.0,0.0,0.1989960534031146,0.0,0.0,0.6,0.0,0.0,0.1989918456948706,0.0,0.0,0.6,0.0,0.17071218328042465,1.1779499053955078,44.43413305282593
-65.0,0.0,0.2,0.21064111023284124,0.0,0.2,0.2,0.0,0.3446153846153846,0.2106398543433141,0.0,0.3446153846153846,0.2,0.0,0.11010986089029096,1.1727678775787354,43.53524827957153
-65.0,0.0,0.4,0.20284768170775785,0.0,0.4,0.6,0.0,0.39076923076923076,0.19692595021041817,0.0,0.39076923076923076,0.5753846153846154,0.0,0.09021657085554166,1.169950008392334,43.58913516998291
-65.0,0.0,0.2,0.18243806580116936,0.0,0.2,0.4,0.0,0.3261538461538461,0.18577306341163918,0.0,0.3261538461538461,0.4,0.0,0.08331503502347253,1.1714890003204346,43.53955292701721
-65.0,0.0,0.0,0.17724205426387576,0.0,0.0,0.4,0.0,0.04923076923076923,0.17712951663657958,0.0,0.04923076923076923,0.41846153846153844,0.0,0.07937975116074085,1.1718320846557617,43.62727975845337
-65.0,0.0,0.2,0.24316842021785517,0.0,0.2,0.4,0.0,0.3230769230769231,0.21352290873412305,0.0,0.3230769230769231,0.3415384615384615,0.0,0.07318731458349662,1.170074224472046,43.55532217025757
-65.0,0.0,0.2,0.22285461207957766,0.0,0.2,0.6,0.0,0.27076923076923076,0.222054283589284,0.0,0.27076923076923076,0.5046153846153846,0.0,0.07334394190799107,1.1704580783843994,43.5559139251709
-65.0,0.0,0.2,0.19517309613191053,0.0,0.2,0.8,0.0,0.26461538461538464,0.19369669371722115,0.0,0.26461538461538464,0.88,0.0,0.07043336677280339,1.169863224029541,43.56066298484802
-65.0,0.0,0.0,0.1869490409748209,0.0,0.0,0.2,0.0,0.12615384615384614,0.1845895810167086,0.0,0.12615384615384614,0.2,0.0,0.07036767381836068,1.1697170734405518,43.53531503677368
-54.2,0.6,0.2,0.09551162153106629,0.4,0.2,0.6,0.6,0.4153846153846154,0.1526631076759442,0.18461538461538463,0.4153846153846154,0.5876923076923077,0.16615384615384615,0.06373436420478604,1.17097806930542,43.72336196899414
-63.4,0.2,0.4,0.16202264963312427,0.2,0.4,0.8,0.2,0.3569230769230769,0.19796241393935435,0.03076923076923077,0.3569230769230769,0.6215384615384615,0.024615384615384615,0.06577452306043018,1.1708242893218994,43.53764724731445
-65.0,0.0,0.2,0.200762293335396,0.0,0.2,0.4,0.0,0.31384615384615383,0.18520538739514988,0.0,0.31384615384615383,0.38461538461538464,0.0,0.0644057979976589,1.1706500053405762,43.53401708602905
-55.0,0.6,0.2,0.11355365837879014,0.6,0.2,0.6,0.6,0.4584615384615385,0.16856899773401288,0.26461538461538464,0.4584615384615385,0.5507692307692308,0.15384615384615385,0.06040364178744229,1.1701457500457764,43.54621481895447
-62.8,0.2,0.8,0.13940965792443627,0.2,0.8,0.4,0.2,0.7230769230769231,0.161269600107743,0.033846153846153845,0.7230769230769231,0.48615384615384616,0.033846153846153845,0.05890506251969121,1.1699609756469727,43.531301736831665
-59.2,0.4,0.6,0.1381855050040069,0.4,0.6,0.4,0.4,0.6123076923076923,0.17879246247240926,0.15692307692307692,0.6123076923076923,0.4523076923076923,0.08923076923076922,0.05829866232181137,1.1700341701507568,43.533607959747314
-61.8,0.2,0.6,0.18308777431518833,0.2,0.6,0.6,0.2,0.7292307692307692,0.1928868469633073,0.052307692307692305,0.7292307692307692,0.5292307692307693,0.04923076923076923,0.05879855635152622,1.1684799194335938,43.52610492706299
-62.0,0.2,0.4,0.15152561890168506,0.4,0.4,0.8,0.2,0.49230769230769234,0.17381420680727985,0.08923076923076922,0.49230769230769234,0.7169230769230769,0.046153846153846156,0.05648204746910117,1.1693518161773682,43.53923773765564
-63.4,0.2,0.0,0.16100351983110792,0.2,0.0,0.2,0.2,0.052307692307692305,0.17777358995149212,0.009230769230769232,0.052307692307692305,0.13846153846153847,0.024615384615384615,0.05657595717771487,1.1686232089996338,43.52956414222717
-65.0,0.0,0.4,0.14502044723868923,0.2,0.4,0.4,0.0,0.563076923076923,0.1610379483892099,0.03076923076923077,0.563076923076923,0.39384615384615385,0.0,0.05638814460147511,1.1689808368682861,43.54004406929016
