Avg Returns,Success Rate,env-final-hand_object_aligned,env-final-obj_goal_distance,env-final-object_above_goal,env-final-object_grasped,env-final-picked_up,env-final-task_achieved,env-hand_object_aligned,env-obj_goal_distance,env-object_above_goal,env-object_grasped,env-picked_up,env-task_achieved,test-BC Loss,test-epoch_duration,train-epoch_duration
-65.0,0.0,0.0,0.17238429839610933,0.0,0.0,0.0,0.0,0.0,0.17238031662858996,0.0,0.0,0.0,0.0,0.21545775072141127,1.167038917541504,42.930662870407104
-65.0,0.0,0.0,0.19567146668563148,0.0,0.0,0.4,0.0,0.03076923076923077,0.19264997532207606,0.0,0.03076923076923077,0.4646153846153846,0.0,0.11938389339907603,1.1698412895202637,43.28793692588806
-65.0,0.0,0.2,0.18269984822629645,0.0,0.2,0.2,0.0,0.23384615384615384,0.17712338657309554,0.0,0.23384615384615384,0.27384615384615385,0.0,0.06719633820043369,1.171811819076538,43.43354797363281
-65.0,0.0,0.2,0.1833152536968949,0.0,0.2,0.6,0.0,0.23076923076923078,0.1953311412163319,0.0,0.23076923076923078,0.6,0.0,0.054426634074612096,1.1699941158294678,43.51523685455322
-64.4,0.2,0.2,0.1433777033626839,0.4,0.2,1.0,0.2,0.17846153846153845,0.18822711414334875,0.04923076923076923,0.17846153846153845,0.5415384615384615,0.009230769230769232,0.04450951404869556,1.1704797744750977,43.54731488227844
-65.0,0.0,0.0,0.20514644132858778,0.0,0.0,0.6,0.0,0.11076923076923077,0.20514606231647375,0.0,0.11076923076923077,0.6,0.0,0.038333408754657614,1.1692910194396973,43.52243995666504
-65.0,0.0,0.0,0.18745999765476168,0.0,0.0,0.4,0.0,0.08923076923076922,0.18031414178115318,0.0,0.08923076923076922,0.49230769230769234,0.0,0.03254330995577303,1.1693260669708252,43.530954122543335
-65.0,0.0,0.2,0.1845560741562573,0.0,0.2,0.2,0.0,0.3046153846153846,0.19151024496955424,0.0,0.3046153846153846,0.2,0.0,0.03229216118766503,1.1692681312561035,43.55562710762024
-65.0,0.0,0.0,0.17812747906761567,0.0,0.0,0.2,0.0,0.38153846153846155,0.17766354006463927,0.0,0.38153846153846155,0.2,0.0,0.031163430552590975,1.1682851314544678,43.520211935043335
-65.0,0.0,0.4,0.18609788379139233,0.0,0.4,0.4,0.0,0.3630769230769231,0.20847865430639262,0.0,0.3630769230769231,0.28615384615384615,0.0,0.027591178549284286,1.169560194015503,43.54596924781799
-63.0,0.2,0.0,0.16099784197677763,0.4,0.0,0.6,0.2,0.05846153846153846,0.19749379997247593,0.10153846153846154,0.05846153846153846,0.48615384615384616,0.03076923076923077,0.02564562274651094,1.169231653213501,43.541675090789795
