Avg Returns,Success Rate,env-final-hand_object_aligned,env-final-obj_goal_distance,env-final-object_above_goal,env-final-object_grasped,env-final-picked_up,env-final-task_achieved,env-hand_object_aligned,env-obj_goal_distance,env-object_above_goal,env-object_grasped,env-picked_up,env-task_achieved,test-BC Loss,test-epoch_duration,train-BC Loss,train-epoch_duration
-65.0,0.0,0.0,0.18192036611784254,0.0,0.0,0.0,0.0,0.0,0.18192674846680906,0.0,0.0,0.0,0.0,0.26229612827301024,1.1710259914398193,0.26949267789721487,43.57434582710266
-65.0,0.0,0.6,0.1749024086015666,0.0,0.6,0.2,0.0,0.5938461538461538,0.17357870045135704,0.0,0.5938461538461538,0.09538461538461539,0.0,0.1490250326693058,1.1718931198120117,0.1738252817094326,43.682754039764404
-65.0,0.0,0.0,0.19741310946846247,0.0,0.0,0.0,0.0,0.009230769230769232,0.201312085717986,0.0,0.009230769230769232,0.13846153846153847,0.0,0.12807291075587274,1.1716220378875732,0.12975058637559414,43.649439096450806
-65.0,0.0,0.6,0.18473277542200067,0.0,0.6,0.6,0.0,0.6030769230769231,0.18822538730920438,0.0,0.6030769230769231,0.4276923076923077,0.0,0.13463736325502396,1.1733009815216064,0.1140791367739439,43.67331409454346
-65.0,0.0,0.2,0.1861035410702815,0.0,0.2,0.2,0.0,0.28,0.18616999917266058,0.0,0.28,0.2553846153846154,0.0,0.1376710541546345,1.174015998840332,0.10889941193163395,43.75074291229248
-65.0,0.0,0.0,0.202105864334799,0.0,0.0,0.0,0.0,0.046153846153846156,0.20592358696776766,0.0,0.046153846153846156,0.0,0.0,0.12470625564455987,1.172943115234375,0.09985706932842732,43.72486877441406
-65.0,0.0,0.4,0.21303293421509864,0.0,0.4,0.4,0.0,0.5261538461538462,0.19510760833637467,0.0,0.5261538461538462,0.052307692307692305,0.0,0.12203452140092849,1.1726861000061035,0.09741592608392238,43.70439004898071
-65.0,0.0,0.0,0.18677851026482384,0.0,0.0,0.2,0.0,0.06153846153846154,0.18920612346508217,0.0,0.06153846153846154,0.13846153846153847,0.0,0.13279303908348083,1.1738739013671875,0.09045433707535266,43.70964574813843
-65.0,0.0,0.4,0.1639854849644246,0.0,0.4,0.2,0.0,0.4153846153846154,0.16708982740278008,0.0,0.4153846153846154,0.04923076923076923,0.0,0.11940176337957382,1.1739599704742432,0.08710464399307966,43.70591402053833
-64.8,0.2,0.0,0.24507710155685794,0.2,0.0,0.4,0.2,0.16615384615384615,0.23426970486964102,0.006153846153846154,0.16615384615384615,0.2923076923076923,0.003076923076923077,0.12634853944182395,1.1750802993774414,0.08356899831444026,43.7036452293396
-65.0,0.0,0.8,0.17949644925256777,0.0,0.8,0.4,0.0,0.7323076923076923,0.19022430953521635,0.0,0.7323076923076923,0.36615384615384616,0.0,0.13291558250784874,1.1741230487823486,0.07737527448683977,43.699493169784546
-65.0,0.0,0.4,0.1692420144328588,0.0,0.4,0.2,0.0,0.48615384615384616,0.17929735010270628,0.0,0.48615384615384616,0.08307692307692308,0.0,0.13421874195337297,1.1730749607086182,0.07710498582571745,43.70028495788574
-65.0,0.0,0.6,0.19218153847639508,0.0,0.6,0.2,0.0,0.5661538461538461,0.1975669295766878,0.0,0.5661538461538461,0.26153846153846155,0.0,0.13563286662101745,1.173248052597046,0.07018206972628832,43.71234393119812
-65.0,0.0,0.6,0.2115225322586912,0.0,0.6,0.4,0.0,0.5723076923076923,0.20708772444228749,0.0,0.5723076923076923,0.19692307692307692,0.0,0.14156996533274652,1.1735880374908447,0.06683693800121546,43.706709146499634
-65.0,0.0,0.0,0.2497955110444347,0.0,0.0,0.0,0.0,0.1753846153846154,0.20713476376940748,0.0,0.1753846153846154,0.0,0.0,0.13135804757475852,1.1704461574554443,0.06067516904324293,43.69178915023804
