Avg Returns,Success Rate,env-final-hand_object_aligned,env-final-obj_goal_distance,env-final-object_above_goal,env-final-object_grasped,env-final-picked_up,env-final-task_achieved,env-hand_object_aligned,env-obj_goal_distance,env-object_above_goal,env-object_grasped,env-picked_up,env-task_achieved,test-BC Loss,test-epoch_duration,train-BC Loss,train-epoch_duration
-58.8,0.6,1.0,0.12208096431915183,0.6,1.0,0.8,0.6,0.916923076923077,0.1767549852192608,0.16,0.916923076923077,0.48615384615384616,0.09538461538461539,0.04692934211343527,1.1752870082855225,0.014866682095453143,43.642343282699585
-65.0,0.0,0.6,0.17279460552369058,0.2,0.6,0.4,0.0,0.5415384615384615,0.19407501786765452,0.021538461538461538,0.5415384615384615,0.15384615384615385,0.0,0.03534611128270626,1.1774098873138428,0.009432525751180946,44.08899402618408
-64.4,0.2,0.8,0.1704213392470374,0.2,0.8,0.8,0.2,0.7323076923076923,0.1797325084306289,0.04923076923076923,0.7323076923076923,0.24615384615384617,0.009230769230769232,0.03749355114996433,1.1769280433654785,0.008103597206063568,43.69395685195923
-65.0,0.0,0.6,0.21842307930651397,0.0,0.6,0.0,0.0,0.5907692307692308,0.21513283197125418,0.0,0.5907692307692308,0.07076923076923076,0.0,0.03539585508406162,1.1721429824829102,0.007927853264845908,43.70627212524414
-65.0,0.0,0.8,0.19780757985876915,0.0,0.8,0.6,0.0,0.7292307692307692,0.2024982822126237,0.0,0.7292307692307692,0.13538461538461538,0.0,0.042276808992028236,1.1729011535644531,0.007457531348336488,43.95368504524231
-60.6,0.4,0.6,0.14506075919671935,0.4,0.6,0.6,0.4,0.6584615384615384,0.19826128857265748,0.10461538461538461,0.6584615384615384,0.31076923076923074,0.06769230769230769,0.036956213600933555,1.1720120906829834,0.006757709854282439,43.7129852771759
-65.0,0.0,0.8,0.1599726763177927,0.2,0.8,0.8,0.0,0.7015384615384616,0.19994869504022028,0.027692307692307693,0.7015384615384616,0.27076923076923076,0.0,0.04460661206394434,1.1708180904388428,0.006233685493934899,43.65938687324524
-65.0,0.0,1.0,0.16837687520326686,0.0,1.0,0.6,0.0,0.8984615384615384,0.1796833963908848,0.0,0.8984615384615384,0.14153846153846153,0.0,0.05553456395864487,1.1711900234222412,0.006717286859638989,43.659695863723755
-62.8,0.2,0.4,0.14956536393824366,0.4,0.4,0.4,0.2,0.40923076923076923,0.17795106515383705,0.09846153846153846,0.40923076923076923,0.3046153846153846,0.033846153846153845,0.058527569845318796,1.1709942817687988,0.00797873835777864,43.653141021728516
-65.0,0.0,0.6,0.19608780330374986,0.0,0.6,0.0,0.0,0.6123076923076923,0.19795167211671455,0.0,0.6123076923076923,0.0,0.0,0.058675844594836234,1.1731147766113281,0.007518169460818172,43.720134019851685
-65.0,0.0,0.8,0.1925270373825771,0.2,0.8,0.6,0.0,0.7569230769230769,0.21138149450422264,0.043076923076923075,0.7569230769230769,0.27692307692307694,0.0,0.03766305735334754,1.1716101169586182,0.007234660545364023,43.64959502220154
-62.6,0.2,1.0,0.1603629487044733,0.2,1.0,0.6,0.2,0.9261538461538461,0.18101249385374402,0.055384615384615386,0.9261538461538461,0.27076923076923076,0.036923076923076927,0.03594753965735435,1.1723661422729492,0.006198540965560824,43.66593098640442
