Avg Returns,Success Rate,env-final-hand_object_aligned,env-final-obj_goal_distance,env-final-object_above_goal,env-final-object_grasped,env-final-picked_up,env-final-task_achieved,env-hand_object_aligned,env-obj_goal_distance,env-object_above_goal,env-object_grasped,env-picked_up,env-task_achieved,test-BC Loss,test-epoch_duration,train-BC Loss,train-epoch_duration
-65.0,0.0,0.0,0.1927812011922525,0.0,0.0,0.0,0.0,0.0,0.1927785163977305,0.0,0.0,0.0,0.0,0.18541379272937775,1.154952049255371,0.22001295909285545,43.89614272117615
-65.0,0.0,0.0,0.1943636866664433,0.0,0.0,0.0,0.0,0.04,0.19437026659991638,0.0,0.04,0.0,0.0,0.06471921950578689,1.1715118885040283,0.11694287244230508,43.10944485664368
-65.0,0.0,0.0,0.19566051748768398,0.0,0.0,0.0,0.0,0.16307692307692306,0.18984409854028775,0.0,0.16307692307692306,0.027692307692307693,0.0,0.03423252124339342,1.1676161289215088,0.05042998047545552,43.14226794242859
-65.0,0.0,0.0,0.1846074061347927,0.0,0.0,0.0,0.0,0.08,0.18460526094690385,0.0,0.08,0.0,0.0,0.052940986678004266,1.1724529266357422,0.036356568336486816,43.12414479255676
-65.0,0.0,0.2,0.17356603273143462,0.0,0.2,0.2,0.0,0.26153846153846155,0.17542739866151094,0.0,0.26153846153846155,0.08615384615384615,0.0,0.04727449305355549,1.1694300174713135,0.03170431278645992,43.255086183547974
-65.0,0.0,0.0,0.17745911684240534,0.0,0.0,0.0,0.0,0.12307692307692308,0.1774595513233759,0.0,0.12307692307692308,0.0,0.0,0.04574841596186161,1.1699590682983398,0.030042796824127437,43.319926023483276
-65.0,0.0,0.2,0.18079397911098205,0.0,0.2,0.4,0.0,0.2246153846153846,0.18191479077558428,0.0,0.2246153846153846,0.26153846153846155,0.0,0.04448263421654701,1.170348882675171,0.019988465425558388,43.41118001937866
-65.0,0.0,0.2,0.18948196951673552,0.0,0.2,0.0,0.0,0.17846153846153845,0.19139651335881283,0.0,0.17846153846153845,0.052307692307692305,0.0,0.0542170150205493,1.169766902923584,0.017534644245170056,43.425187826156616
-65.0,0.0,0.2,0.2654474966672786,0.0,0.2,0.0,0.0,0.19692307692307692,0.21677007923489672,0.0,0.19692307692307692,0.006153846153846154,0.0,0.04797028265893459,1.1703150272369385,0.012184800766408443,43.489628076553345
-61.8,0.2,0.4,0.14351772739265334,0.2,0.4,0.2,0.2,0.4123076923076923,0.15911708097534571,0.06769230769230769,0.4123076923076923,0.16615384615384615,0.04923076923076923,0.05699090631678701,1.1700069904327393,0.013156709489412605,43.57665395736694
-64.0,0.2,0.4,0.17329379703097278,0.2,0.4,0.4,0.2,0.3169230769230769,0.19155146923189093,0.015384615384615385,0.3169230769230769,0.21846153846153846,0.015384615384615385,0.05162521358579397,1.1709601879119873,0.01030111828353256,43.56660294532776
-65.0,0.0,0.0,0.21564416779181855,0.0,0.0,0.2,0.0,0.04923076923076923,0.19841232119031224,0.0,0.04923076923076923,0.08923076923076922,0.0,0.07046256307512522,1.171294927597046,0.007914054058492184,43.54989290237427
-65.0,0.0,0.0,0.21856597420999307,0.0,0.0,0.0,0.0,0.036923076923076927,0.18024358770488297,0.0,0.036923076923076927,0.018461538461538463,0.0,0.033825060538947585,1.170670747756958,0.00668542348081246,43.58885312080383
